timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1665919148749,705,Homepage,200,OK,Thread Group 1-8,text,true,,7841,441,96,96,https://reqres.in/,705,0,82
1665919148700,766,Homepage,200,OK,Thread Group 1-2,text,true,,7777,441,98,98,https://reqres.in/,766,0,113
1665919148738,732,Homepage,200,OK,Thread Group 1-7,text,true,,7772,441,98,98,https://reqres.in/,731,0,92
1665919148752,719,Homepage,200,OK,Thread Group 1-9,text,true,,7782,441,98,98,https://reqres.in/,719,0,76
1665919148714,778,Homepage,200,OK,Thread Group 1-4,text,true,,7789,441,101,101,https://reqres.in/,778,0,119
1665919148687,805,Homepage,200,OK,Thread Group 1-1,text,true,,7825,441,101,101,https://reqres.in/,805,0,87
1665919148769,743,Homepage,200,OK,Thread Group 1-11,text,true,,7831,441,104,104,https://reqres.in/,743,0,96
1665919148794,735,Homepage,200,OK,Thread Group 1-14,text,true,,7783,441,106,106,https://reqres.in/,735,0,89
1665919148705,824,Homepage,200,OK,Thread Group 1-3,text,true,,7785,441,104,104,https://reqres.in/,824,0,113
1665919148760,769,Homepage,200,OK,Thread Group 1-10,text,true,,7783,441,106,106,https://reqres.in/,769,0,122
1665919148720,818,Homepage,200,OK,Thread Group 1-5,text,true,,7842,441,106,106,https://reqres.in/,818,0,97
1665919148840,775,Homepage,200,OK,Thread Group 1-20,text,true,,7835,441,117,117,https://reqres.in/,775,0,90
1665919148832,786,Homepage,200,OK,Thread Group 1-19,text,true,,7836,441,117,117,https://reqres.in/,785,0,98
1665919148826,795,Homepage,200,OK,Thread Group 1-18,text,true,,7899,441,117,117,https://reqres.in/,795,0,109
1665919148815,807,Homepage,200,OK,Thread Group 1-17,text,true,,7787,441,117,117,https://reqres.in/,807,0,115
1665919148811,818,Homepage,200,OK,Thread Group 1-16,text,true,,7780,441,118,118,https://reqres.in/,818,0,97
1665919148779,850,Homepage,200,OK,Thread Group 1-12,text,true,,7817,441,118,118,https://reqres.in/,850,0,113
1665919148785,846,Homepage,200,OK,Thread Group 1-13,text,true,,7840,441,119,119,https://reqres.in/,846,0,105
1665919148800,925,Homepage,200,OK,Thread Group 1-15,text,true,,7777,441,130,130,https://reqres.in/,925,0,102
1665919148729,1017,Homepage,200,OK,Thread Group 1-6,text,true,,7786,441,133,133,https://reqres.in/,1017,0,87
1665919148848,907,Homepage,200,OK,Thread Group 1-21,text,true,,7833,441,134,134,https://reqres.in/,907,0,128
1665919148874,940,Homepage,200,OK,Thread Group 1-24,text,true,,7809,441,141,141,https://reqres.in/,940,0,97
1665919148915,937,Homepage,200,OK,Thread Group 1-29,text,true,,7841,441,146,146,https://reqres.in/,937,0,192
1665919148945,907,Homepage,200,OK,Thread Group 1-33,text,true,,7783,441,146,146,https://reqres.in/,907,0,152
1665919148896,961,Homepage,200,OK,Thread Group 1-27,text,true,,7791,441,147,147,https://reqres.in/,961,0,197
1665919148889,974,Homepage,200,OK,Thread Group 1-26,text,true,,7796,441,148,148,https://reqres.in/,974,0,211
1665919148980,892,Homepage,200,OK,Thread Group 1-37,text,true,,7785,441,149,149,https://reqres.in/,892,0,147
1665919149001,873,Homepage,200,OK,Thread Group 1-40,text,true,,7807,441,149,149,https://reqres.in/,873,0,164
1665919148938,975,Homepage,200,OK,Thread Group 1-32,text,true,,7827,441,154,154,https://reqres.in/,975,0,166
1665919148954,974,Homepage,200,OK,Thread Group 1-34,text,true,,7831,441,156,156,https://reqres.in/,974,0,236
1665919148905,1042,Homepage,200,OK,Thread Group 1-28,text,true,,7783,441,158,158,https://reqres.in/,1042,0,193
1665919149031,977,Homepage,200,OK,Thread Group 1-44,text,true,,7789,441,166,166,https://reqres.in/,977,0,313
1665919149111,971,Homepage,200,OK,Thread Group 1-53,text,true,,7855,441,175,175,https://reqres.in/,971,0,276
1665919149130,953,Homepage,200,OK,Thread Group 1-56,text,true,,7788,441,175,175,https://reqres.in/,953,0,256
1665919149108,1018,Homepage,200,OK,Thread Group 1-48,text,true,,7833,441,180,180,https://reqres.in/,1018,0,278
1665919149038,1109,Homepage,200,OK,Thread Group 1-45,text,true,,7841,441,183,183,https://reqres.in/,1109,0,131
1665919149018,1131,Homepage,200,OK,Thread Group 1-42,text,true,,7786,441,183,183,https://reqres.in/,1131,0,168
1665919148970,1183,Homepage,200,OK,Thread Group 1-36,text,true,,7810,441,184,184,https://reqres.in/,1183,0,201
1665919149145,1140,Homepage,200,OK,Thread Group 1-58,text,true,,7786,441,200,200,https://reqres.in/,1140,0,406
1665919149175,1121,Homepage,200,OK,Thread Group 1-62,text,true,,7821,441,202,202,https://reqres.in/,1121,0,389
1665919148856,1449,Homepage,200,OK,Thread Group 1-22,text,true,,7837,441,203,203,https://reqres.in/,1449,0,112
1665919149467,838,GetAllUsers,200,OK,Thread Group 1-2,text,true,,1789,772,203,203,https://reqres.in/api/users?page=2,550,0,304
1665919149467,550,GetAllUsers-0,301,Moved Permanently,Thread Group 1-2,,true,,662,386,203,203,http://reqres.in/api/users?page=2,550,0,304
1665919150018,287,GetAllUsers-1,200,OK,Thread Group 1-2,text,true,,1127,386,203,203,https://reqres.in/api/users?page=2,287,0,0
1665919149530,789,GetAllUsers,200,OK,Thread Group 1-14,text,true,,1785,772,205,205,https://reqres.in/api/users?page=2,516,0,286
1665919149530,516,GetAllUsers-0,301,Moved Permanently,Thread Group 1-14,,true,,666,386,205,205,http://reqres.in/api/users?page=2,516,0,286
1665919150047,272,GetAllUsers-1,200,OK,Thread Group 1-14,text,true,,1119,386,205,205,https://reqres.in/api/users?page=2,272,0,0
1665919149207,1115,Homepage,200,OK,Thread Group 1-66,text,true,,7827,441,205,205,https://reqres.in/,1115,0,445
1665919149215,1112,Homepage,200,OK,Thread Group 1-67,text,true,,7826,441,205,205,https://reqres.in/,1112,0,441
1665919149168,1222,Homepage,200,OK,Thread Group 1-59,text,true,,7800,441,214,214,https://reqres.in/,1222,0,446
1665919148961,1446,Homepage,200,OK,Thread Group 1-35,text,true,,7793,441,216,216,https://reqres.in/,1446,0,717
1665919149619,812,GetAllUsers,200,OK,Thread Group 1-19,text,true,,1791,772,219,219,https://reqres.in/api/users?page=2,538,0,273
1665919149619,538,GetAllUsers-0,301,Moved Permanently,Thread Group 1-19,,true,,666,386,219,219,http://reqres.in/api/users?page=2,538,0,273
1665919150157,274,GetAllUsers-1,200,OK,Thread Group 1-19,text,true,,1125,386,219,219,https://reqres.in/api/users?page=2,274,0,0
1665919149615,840,GetAllUsers,200,OK,Thread Group 1-20,text,true,,1783,772,222,222,https://reqres.in/api/users?page=2,622,0,278
1665919149615,622,GetAllUsers-0,301,Moved Permanently,Thread Group 1-20,,true,,656,386,222,222,http://reqres.in/api/users?page=2,622,0,278
1665919150238,217,GetAllUsers-1,200,OK,Thread Group 1-20,text,true,,1127,386,222,222,https://reqres.in/api/users?page=2,217,0,0
1665919149307,1177,Homepage,200,OK,Thread Group 1-78,text,true,,7781,441,225,225,https://reqres.in/,1177,0,524
1665919149282,1208,Homepage,200,OK,Thread Group 1-75,text,true,,7785,441,226,226,https://reqres.in/,1208,0,495
1665919149347,1146,Homepage,200,OK,Thread Group 1-83,text,true,,7781,441,226,226,https://reqres.in/,1146,0,490
1665919149320,1180,Homepage,200,OK,Thread Group 1-80,text,true,,7822,441,227,227,https://reqres.in/,1180,0,506
1665919149530,1026,GetAllUsers,200,OK,Thread Group 1-10,text,true,,1787,772,234,234,https://reqres.in/api/users?page=2,540,0,294
1665919149530,540,GetAllUsers-0,301,Moved Permanently,Thread Group 1-10,,true,,664,386,234,234,http://reqres.in/api/users?page=2,540,0,294
1665919150071,485,GetAllUsers-1,200,OK,Thread Group 1-10,text,true,,1123,386,234,234,https://reqres.in/api/users?page=2,485,0,0
1665919149393,1193,Homepage,200,OK,Thread Group 1-89,text,true,,7781,441,238,238,https://reqres.in/,1193,0,534
1665919149116,1488,Homepage,200,OK,Thread Group 1-54,text,true,,7780,441,240,240,https://reqres.in/,1488,0,228
1665919149431,1183,Homepage,200,OK,Thread Group 1-94,text,true,,7784,441,241,241,https://reqres.in/,1183,0,507
1665919149230,1385,Homepage,200,OK,Thread Group 1-69,text,true,,7878,441,241,241,https://reqres.in/,1385,0,440
1665919149492,1141,GetAllUsers,200,OK,Thread Group 1-7,text,true,,1793,772,244,244,https://reqres.in/api/users?page=2,531,0,280
1665919149492,531,GetAllUsers-0,301,Moved Permanently,Thread Group 1-7,,true,,664,386,244,244,http://reqres.in/api/users?page=2,531,0,280
1665919150024,609,GetAllUsers-1,200,OK,Thread Group 1-7,text,true,,1129,386,244,244,https://reqres.in/api/users?page=2,609,0,0
1665919149354,1296,Homepage,200,OK,Thread Group 1-84,text,true,,7792,441,246,246,https://reqres.in/,1296,0,556
1665919149853,834,GetAllUsers,200,OK,Thread Group 1-29,text,true,,1793,772,250,250,https://reqres.in/api/users?page=2,552,0,261
1665919149853,552,GetAllUsers-0,301,Moved Permanently,Thread Group 1-29,,true,,674,386,250,250,http://reqres.in/api/users?page=2,552,0,261
1665919150405,282,GetAllUsers-1,200,OK,Thread Group 1-29,text,true,,1119,386,250,250,https://reqres.in/api/users?page=2,282,0,0
1665919149492,1207,GetAllUsers,200,OK,Thread Group 1-9,text,true,,1779,772,250,250,https://reqres.in/api/users?page=2,554,0,280
1665919149492,554,GetAllUsers-0,301,Moved Permanently,Thread Group 1-9,,true,,658,386,250,250,http://reqres.in/api/users?page=2,554,0,280
1665919150046,653,GetAllUsers-1,200,OK,Thread Group 1-9,text,true,,1121,386,250,250,https://reqres.in/api/users?page=2,653,0,0
1665919149513,1186,GetAllUsers,200,OK,Thread Group 1-11,text,true,,1793,772,250,250,https://reqres.in/api/users?page=2,518,0,267
1665919149513,518,GetAllUsers-0,301,Moved Permanently,Thread Group 1-11,,true,,672,386,250,250,http://reqres.in/api/users?page=2,518,0,267
1665919150031,668,GetAllUsers-1,200,OK,Thread Group 1-11,text,true,,1121,386,250,250,https://reqres.in/api/users?page=2,668,0,0
1665919149493,1214,GetAllUsers,200,OK,Thread Group 1-1,text,true,,1787,772,250,250,https://reqres.in/api/users?page=2,538,0,279
1665919149493,538,GetAllUsers-0,301,Moved Permanently,Thread Group 1-1,,true,,662,386,250,250,http://reqres.in/api/users?page=2,538,0,279
1665919150031,676,GetAllUsers-1,200,OK,Thread Group 1-1,text,true,,1125,386,250,250,https://reqres.in/api/users?page=2,676,0,0
1665919149865,843,GetAllUsers,200,OK,Thread Group 1-26,text,true,,1793,772,250,250,https://reqres.in/api/users?page=2,568,0,303
1665919149865,568,GetAllUsers-0,301,Moved Permanently,Thread Group 1-26,,true,,664,386,250,250,http://reqres.in/api/users?page=2,568,0,303
1665919150433,275,GetAllUsers-1,200,OK,Thread Group 1-26,text,true,,1129,386,250,250,https://reqres.in/api/users?page=2,275,0,0
1665919148866,1847,Homepage,200,OK,Thread Group 1-23,text,true,,7842,441,250,250,https://reqres.in/,1847,0,120
1665919149442,1273,Homepage,200,OK,Thread Group 1-95,text,true,,7783,441,250,250,https://reqres.in/,1273,0,518
1665919149449,1269,Homepage,200,OK,Thread Group 1-96,text,true,,7783,441,250,250,https://reqres.in/,1269,0,532
1665919149025,1699,Homepage,200,OK,Thread Group 1-43,text,true,,7783,441,250,250,https://reqres.in/,1699,0,319
1665919149496,1230,Homepage,200,OK,Thread Group 1-102,text,true,,7787,441,250,250,https://reqres.in/,1230,0,534
1665919149464,1268,Homepage,200,OK,Thread Group 1-98,text,true,,7879,441,250,250,https://reqres.in/,1268,0,526
1665919149296,1458,Homepage,200,OK,Thread Group 1-76,text,true,,7876,441,250,250,https://reqres.in/,1458,0,541
1665919149747,1008,GetAllUsers,200,OK,Thread Group 1-6,text,true,,1781,772,250,250,https://reqres.in/api/users?page=2,549,0,222
1665919149747,549,GetAllUsers-0,301,Moved Permanently,Thread Group 1-6,,true,,662,386,250,250,http://reqres.in/api/users?page=2,549,0,222
1665919150296,459,GetAllUsers-1,200,OK,Thread Group 1-6,text,true,,1119,386,250,250,https://reqres.in/api/users?page=2,459,0,0
1665919148992,1768,Homepage,200,OK,Thread Group 1-39,text,true,,7773,441,250,250,https://reqres.in/,1768,0,201
1665919149930,833,GetAllUsers,200,OK,Thread Group 1-34,text,true,,1795,772,250,250,https://reqres.in/api/users?page=2,528,0,308
1665919149930,528,GetAllUsers-0,301,Moved Permanently,Thread Group 1-34,,true,,668,386,250,250,http://reqres.in/api/users?page=2,528,0,308
1665919150459,304,GetAllUsers-1,200,OK,Thread Group 1-34,text,true,,1127,386,250,250,https://reqres.in/api/users?page=2,304,0,0
1665919149540,1232,Homepage,200,OK,Thread Group 1-107,text,true,,7792,441,250,250,https://reqres.in/,1232,0,526
1665919149454,1326,GetAllUsers,200,OK,Thread Group 1-8,text,true,,1785,772,250,250,https://reqres.in/api/users?page=2,528,0,295
1665919149454,528,GetAllUsers-0,301,Moved Permanently,Thread Group 1-8,,true,,664,386,250,250,http://reqres.in/api/users?page=2,528,0,295
1665919149982,798,GetAllUsers-1,200,OK,Thread Group 1-8,text,true,,1121,386,250,250,https://reqres.in/api/users?page=2,798,0,0
1665919149530,1251,Homepage,200,OK,Thread Group 1-106,text,true,,7787,441,250,250,https://reqres.in/,1251,0,538
1665919149300,1481,Homepage,200,OK,Thread Group 1-77,text,true,,7787,441,250,250,https://reqres.in/,1481,0,549
1665919149386,1401,Homepage,200,OK,Thread Group 1-88,text,true,,7788,441,250,250,https://reqres.in/,1401,0,549
1665919149552,1237,Homepage,200,OK,Thread Group 1-109,text,true,,7838,441,250,250,https://reqres.in/,1237,0,567
1665919150084,716,GetAllUsers,200,OK,Thread Group 1-56,text,true,,1783,772,250,250,https://reqres.in/api/users?page=2,472,0,255
1665919150084,472,GetAllUsers-0,301,Moved Permanently,Thread Group 1-56,,true,,658,386,250,250,http://reqres.in/api/users?page=2,472,0,255
1665919150556,244,GetAllUsers-1,200,OK,Thread Group 1-56,text,true,,1125,386,250,250,https://reqres.in/api/users?page=2,244,0,0
1665919149402,1420,Homepage,200,OK,Thread Group 1-90,text,true,,7873,441,250,250,https://reqres.in/,1420,0,521
1665919149361,1461,Homepage,200,OK,Thread Group 1-85,text,true,,7788,441,250,250,https://reqres.in/,1461,0,534
1665919149370,1453,Homepage,200,OK,Thread Group 1-86,text,true,,7786,441,250,250,https://reqres.in/,1453,0,545
1665919149048,1776,Homepage,200,OK,Thread Group 1-46,text,true,,7823,441,250,250,https://reqres.in/,1776,0,817
1665919149343,1482,Homepage,200,OK,Thread Group 1-82,text,true,,7822,441,250,250,https://reqres.in/,1482,0,521
1665919149184,1647,Homepage,200,OK,Thread Group 1-63,text,true,,7787,441,250,250,https://reqres.in/,1647,0,468
1665919150127,730,GetAllUsers,200,OK,Thread Group 1-48,text,true,,1791,772,250,250,https://reqres.in/api/users?page=2,523,0,280
1665919150127,523,GetAllUsers-0,301,Moved Permanently,Thread Group 1-48,,true,,662,386,250,250,http://reqres.in/api/users?page=2,523,0,280
1665919150650,207,GetAllUsers-1,200,OK,Thread Group 1-48,text,true,,1129,386,250,250,https://reqres.in/api/users?page=2,207,0,0
1665919150319,538,GetSingleUser,200,OK,Thread Group 1-14,text,true,,946,381,250,250,https://reqres.in/api/users/2,538,0,0
1665919149631,1245,GetAllUsers,200,OK,Thread Group 1-16,text,true,,1797,772,250,250,https://reqres.in/api/users?page=2,651,0,278
1665919149631,651,GetAllUsers-0,301,Moved Permanently,Thread Group 1-16,,true,,668,386,250,250,http://reqres.in/api/users?page=2,651,0,278
1665919150282,594,GetAllUsers-1,200,OK,Thread Group 1-16,text,true,,1129,386,250,250,https://reqres.in/api/users?page=2,594,0,0
1665919149602,1274,Homepage,200,OK,Thread Group 1-115,text,true,,7876,441,250,250,https://reqres.in/,1274,0,632
1665919149123,1767,Homepage,200,OK,Thread Group 1-55,text,true,,7784,441,250,250,https://reqres.in/,1767,0,291
1665919149248,1642,Homepage,200,OK,Thread Group 1-71,text,true,,7831,441,250,250,https://reqres.in/,1642,0,479
1665919149725,1173,GetAllUsers,200,OK,Thread Group 1-15,text,true,,1795,772,250,250,https://reqres.in/api/users?page=2,579,0,244
1665919149725,579,GetAllUsers-0,301,Moved Permanently,Thread Group 1-15,,true,,668,386,250,250,http://reqres.in/api/users?page=2,579,0,244
1665919150304,594,GetAllUsers-1,200,OK,Thread Group 1-15,text,true,,1127,386,250,250,https://reqres.in/api/users?page=2,594,0,0
1665919150688,219,GetSingleUser,200,OK,Thread Group 1-29,text,true,,952,381,250,250,https://reqres.in/api/users/2,219,0,0
1665919150707,200,GetSingleUser,200,OK,Thread Group 1-1,text,true,,952,381,250,250,https://reqres.in/api/users/2,200,0,0
1665919148882,2032,Homepage,200,OK,Thread Group 1-25,text,true,,7786,441,250,250,https://reqres.in/,2032,0,104
1665919150432,486,GetSingleUser,200,OK,Thread Group 1-19,text,true,,946,381,250,250,https://reqres.in/api/users/2,486,0,0
1665919150699,219,GetSingleUser,200,OK,Thread Group 1-9,text,true,,948,381,250,250,https://reqres.in/api/users/2,219,0,0
1665919150155,763,GetAllUsers,200,OK,Thread Group 1-36,text,true,,1783,772,250,250,https://reqres.in/api/users?page=2,538,0,272
1665919150155,538,GetAllUsers-0,301,Moved Permanently,Thread Group 1-36,,true,,664,386,250,250,http://reqres.in/api/users?page=2,538,0,272
1665919150693,225,GetAllUsers-1,200,OK,Thread Group 1-36,text,true,,1119,386,250,250,https://reqres.in/api/users?page=2,225,0,0
1665919149493,1445,GetAllUsers,200,OK,Thread Group 1-4,text,true,,1797,772,250,250,https://reqres.in/api/users?page=2,538,0,279
1665919149493,538,GetAllUsers-0,301,Moved Permanently,Thread Group 1-4,,true,,674,386,250,250,http://reqres.in/api/users?page=2,538,0,279
1665919150031,907,GetAllUsers-1,200,OK,Thread Group 1-4,text,true,,1123,386,250,250,https://reqres.in/api/users?page=2,907,0,0
1665919149056,1884,Homepage,200,OK,Thread Group 1-47,text,true,,7772,441,250,250,https://reqres.in/,1884,0,288
1665919149681,1262,Homepage,200,OK,Thread Group 1-125,text,true,,7792,441,250,250,https://reqres.in/,1262,0,597
1665919150709,236,GetSingleUser,200,OK,Thread Group 1-26,text,true,,952,381,250,250,https://reqres.in/api/users/2,236,0,0
1665919150700,245,GetSingleUser,200,OK,Thread Group 1-11,text,true,,944,381,250,250,https://reqres.in/api/users/2,245,0,0
1665919150148,801,GetAllUsers,200,OK,Thread Group 1-45,text,true,,1789,772,250,250,https://reqres.in/api/users?page=2,539,0,274
1665919150148,539,GetAllUsers-0,301,Moved Permanently,Thread Group 1-45,,true,,666,386,250,250,http://reqres.in/api/users?page=2,539,0,274
1665919150687,262,GetAllUsers-1,200,OK,Thread Group 1-45,text,true,,1123,386,250,250,https://reqres.in/api/users?page=2,262,0,0
1665919150456,495,GetSingleUser,200,OK,Thread Group 1-20,text,true,,944,381,250,250,https://reqres.in/api/users/2,495,0,0
1665919149457,1513,Homepage,200,OK,Thread Group 1-97,text,true,,7848,441,250,250,https://reqres.in/,1513,0,524
1665919149757,1222,GetAllUsers,200,OK,Thread Group 1-21,text,true,,1781,772,250,250,https://reqres.in/api/users?page=2,547,0,224
1665919149757,547,GetAllUsers-0,301,Moved Permanently,Thread Group 1-21,,true,,656,386,250,250,http://reqres.in/api/users?page=2,547,0,224
1665919150304,675,GetAllUsers-1,200,OK,Thread Group 1-21,text,true,,1125,386,250,250,https://reqres.in/api/users?page=2,675,0,0
1665919149631,1351,GetAllUsers,200,OK,Thread Group 1-12,text,true,,1783,772,250,250,https://reqres.in/api/users?page=2,641,0,280
1665919149631,641,GetAllUsers-0,301,Moved Permanently,Thread Group 1-12,,true,,664,386,250,250,http://reqres.in/api/users?page=2,641,0,280
1665919150273,709,GetAllUsers-1,200,OK,Thread Group 1-12,text,true,,1119,386,250,250,https://reqres.in/api/users?page=2,709,0,0
1665919149008,1983,Homepage,200,OK,Thread Group 1-41,text,true,,7841,441,250,250,https://reqres.in/,1983,0,335
1665919149632,1365,GetAllUsers,200,OK,Thread Group 1-13,text,true,,1789,772,250,250,https://reqres.in/api/users?page=2,640,0,277
1665919149632,640,GetAllUsers-0,301,Moved Permanently,Thread Group 1-13,,true,,660,386,250,250,http://reqres.in/api/users?page=2,640,0,277
1665919150273,724,GetAllUsers-1,200,OK,Thread Group 1-13,text,true,,1129,386,250,250,https://reqres.in/api/users?page=2,724,0,0
1665919150285,724,GetAllUsers,200,OK,Thread Group 1-58,text,true,,1787,772,250,250,https://reqres.in/api/users?page=2,485,0,230
1665919150285,485,GetAllUsers-0,301,Moved Permanently,Thread Group 1-58,,true,,660,386,250,250,http://reqres.in/api/users?page=2,485,0,230
1665919150770,239,GetAllUsers-1,200,OK,Thread Group 1-58,text,true,,1127,386,250,250,https://reqres.in/api/users?page=2,239,0,0
1665919150781,236,GetSingleUser,200,OK,Thread Group 1-8,text,true,,946,381,250,250,https://reqres.in/api/users/2,236,0,0
1665919150755,265,GetSingleUser,200,OK,Thread Group 1-6,text,true,,944,381,250,250,https://reqres.in/api/users/2,265,0,0
1665919149815,1209,GetAllUsers,200,OK,Thread Group 1-24,text,true,,1797,772,250,250,https://reqres.in/api/users?page=2,503,0,232
1665919149815,503,GetAllUsers-0,301,Moved Permanently,Thread Group 1-24,,true,,666,386,250,250,http://reqres.in/api/users?page=2,503,0,232
1665919150318,706,GetAllUsers-1,200,OK,Thread Group 1-24,text,true,,1131,386,250,250,https://reqres.in/api/users?page=2,706,0,0
1665919149848,1186,Homepage,200,OK,Thread Group 1-146,text,true,,7829,441,250,250,https://reqres.in/,1186,0,557
1665919149843,1195,Homepage,200,OK,Thread Group 1-145,text,true,,7827,441,250,250,https://reqres.in/,1195,0,562
1665919150557,485,GetSingleUser,200,OK,Thread Group 1-10,text,true,,948,381,250,250,https://reqres.in/api/users/2,485,0,0
1665919149919,1132,Homepage,200,OK,Thread Group 1-155,text,true,,7785,441,250,250,https://reqres.in/,1132,0,523
1665919149870,1184,Homepage,200,OK,Thread Group 1-149,text,true,,7803,441,250,250,https://reqres.in/,1184,0,577
1665919149910,1147,Homepage,200,OK,Thread Group 1-153,text,true,,7792,441,250,250,https://reqres.in/,1147,0,549
1665919149608,1452,Homepage,200,OK,Thread Group 1-116,text,true,,7838,441,250,250,https://reqres.in/,1452,0,576
1665919149568,1507,Homepage,200,OK,Thread Group 1-111,text,true,,7781,441,250,250,https://reqres.in/,1507,0,652
1665919150939,178,GetSingleUser,200,OK,Thread Group 1-4,text,true,,944,381,250,250,https://reqres.in/api/users/2,178,0,0
1665919150949,171,GetSingleUser,200,OK,Thread Group 1-45,text,true,,944,381,250,250,https://reqres.in/api/users/2,170,0,0
1665919150485,637,GetAllUsers,200,OK,Thread Group 1-78,text,true,,1787,772,250,250,https://reqres.in/api/users?page=2,453,0,255
1665919150485,453,GetAllUsers-0,301,Moved Permanently,Thread Group 1-78,,true,,666,386,250,250,http://reqres.in/api/users?page=2,453,0,255
1665919150938,184,GetAllUsers-1,200,OK,Thread Group 1-78,text,true,,1121,386,250,250,https://reqres.in/api/users?page=2,184,0,0
1665919149649,1475,Homepage,200,OK,Thread Group 1-121,text,true,,7783,441,250,250,https://reqres.in/,1475,0,630
1665919150306,827,GetSingleUser,200,OK,Thread Group 1-2,text,true,,944,381,250,250,https://reqres.in/api/users/2,827,0,0
1665919150494,639,GetAllUsers,200,OK,Thread Group 1-83,text,true,,1781,772,250,250,https://reqres.in/api/users?page=2,444,0,246
1665919150494,444,GetAllUsers-0,301,Moved Permanently,Thread Group 1-83,,true,,662,386,250,250,http://reqres.in/api/users?page=2,444,0,246
1665919150938,195,GetAllUsers-1,200,OK,Thread Group 1-83,text,true,,1119,386,250,250,https://reqres.in/api/users?page=2,195,0,0
1665919149631,1502,Homepage,200,OK,Thread Group 1-119,text,true,,7789,441,250,250,https://reqres.in/,1502,0,647
1665919149952,1182,Homepage,200,OK,Thread Group 1-159,text,true,,7787,441,250,250,https://reqres.in/,1182,0,585
1665919150635,503,GetSingleUser,200,OK,Thread Group 1-7,text,true,,948,381,250,250,https://reqres.in/api/users/2,503,0,0
1665919149909,1231,Homepage,200,OK,Thread Group 1-152,text,true,,7813,441,250,250,https://reqres.in/,1231,0,551
1665919149201,1949,Homepage,200,OK,Thread Group 1-65,text,true,,7878,441,250,250,https://reqres.in/,1949,0,436
1665919149171,1985,Homepage,200,OK,Thread Group 1-61,text,true,,7774,441,250,250,https://reqres.in/,1985,0,410
1665919150980,188,GetSingleUser,200,OK,Thread Group 1-21,text,true,,942,381,250,250,https://reqres.in/api/users/2,188,0,0
1665919150982,188,GetSingleUser,200,OK,Thread Group 1-12,text,true,,948,381,250,250,https://reqres.in/api/users/2,188,0,0
1665919149137,2037,Homepage,200,OK,Thread Group 1-57,text,true,,7814,441,250,250,https://reqres.in/,2036,0,438
1665919150997,178,GetSingleUser,200,OK,Thread Group 1-13,text,true,,946,381,250,250,https://reqres.in/api/users/2,178,0,0
1665919151009,171,GetSingleUser,200,OK,Thread Group 1-58,text,true,,952,381,250,250,https://reqres.in/api/users/2,171,0,0
1665919150801,383,GetSingleUser,200,OK,Thread Group 1-56,text,true,,944,381,250,250,https://reqres.in/api/users/2,383,0,0
1665919151024,167,GetSingleUser,200,OK,Thread Group 1-24,text,true,,940,381,250,250,https://reqres.in/api/users/2,167,0,0
1665919149622,1569,GetAllUsers,200,OK,Thread Group 1-17,text,true,,1785,772,250,250,https://reqres.in/api/users?page=2,1398,0,288
1665919149622,1398,GetAllUsers-0,301,Moved Permanently,Thread Group 1-17,,true,,664,386,250,250,http://reqres.in/api/users?page=2,1398,0,288
1665919151020,171,GetAllUsers-1,200,OK,Thread Group 1-17,text,true,,1121,386,250,250,https://reqres.in/api/users?page=2,171,0,0
1665919149109,2087,Homepage,200,OK,Thread Group 1-49,text,true,,7786,441,250,250,https://reqres.in/,2087,0,258
1665919149622,1576,GetAllUsers,200,OK,Thread Group 1-18,text,true,,1785,772,250,250,https://reqres.in/api/users?page=2,1412,0,287
1665919149622,1412,GetAllUsers-0,301,Moved Permanently,Thread Group 1-18,,true,,664,386,250,250,http://reqres.in/api/users?page=2,1412,0,287
1665919151034,164,GetAllUsers-1,200,OK,Thread Group 1-18,text,true,,1121,386,250,250,https://reqres.in/api/users?page=2,164,0,0
1665919150606,593,GetAllUsers,200,OK,Thread Group 1-54,text,true,,1795,772,250,250,https://reqres.in/api/users?page=2,420,0,217
1665919150606,420,GetAllUsers-0,301,Moved Permanently,Thread Group 1-54,,true,,662,386,250,250,http://reqres.in/api/users?page=2,420,0,217
1665919151026,173,GetAllUsers-1,200,OK,Thread Group 1-54,text,true,,1133,386,250,250,https://reqres.in/api/users?page=2,173,0,0
1665919149970,1238,Homepage,200,OK,Thread Group 1-161,text,true,,7785,441,250,250,https://reqres.in/,1238,0,566
1665919150094,1120,Homepage,200,OK,Thread Group 1-177,text,true,,7805,441,250,250,https://reqres.in/,1120,0,509
1665919149859,1362,GetAllUsers,200,OK,Thread Group 1-27,text,true,,1793,772,250,250,https://reqres.in/api/users?page=2,1189,0,297
1665919149859,1189,GetAllUsers-0,301,Moved Permanently,Thread Group 1-27,,true,,666,386,250,250,http://reqres.in/api/users?page=2,1189,0,297
1665919151048,173,GetAllUsers-1,200,OK,Thread Group 1-27,text,true,,1127,386,250,250,https://reqres.in/api/users?page=2,173,0,0
1665919149378,1847,Homepage,200,OK,Thread Group 1-87,text,true,,7879,441,250,250,https://reqres.in/,1847,0,1246
1665919149423,1802,Homepage,200,OK,Thread Group 1-93,text,true,,7830,441,250,250,https://reqres.in/,1802,0,1201
